model,experiment,region_name,horizon,n,MAE,RMSE,MASE,sMAPE,modell
timesfm_full,FULL,Hela landet,6,42.0,3783.408226376488,4382.786686968895,1.024104957889097,18.767803636886438,TimesFM E (+priser)
timesfm_full,FULL,Jämtlands län,1,47.0,428.4562001329787,570.3529612301445,0.7077360380717214,19.12338099037193,TimesFM E (+priser)
timesfm_full,FULL,Jämtlands län,3,45.0,546.3524576822916,687.4704608166317,0.9024804021293243,24.571127120853788,TimesFM E (+priser)
timesfm_full,FULL,Jämtlands län,6,42.0,558.917986188616,682.5457073092151,0.9232364965879486,24.826582739289556,TimesFM E (+priser)
timesfm_full,FULL,Jönköpings län,1,47.0,137.87556035467918,202.11648014067498,0.5524760975907411,22.382732812249284,TimesFM E (+priser)
timesfm_full,FULL,Jönköpings län,3,45.0,168.00009223090277,231.84770571371703,0.6731870036418951,26.76716144622646,TimesFM E (+priser)
timesfm_full,FULL,Jönköpings län,6,42.0,199.66205415271577,268.4435558903363,0.8000584892019988,32.21161220905724,TimesFM E (+priser)
timesfm_full,FULL,Kalmar län,1,47.0,121.24649242644614,149.50576151088978,0.42856117021089873,17.872711431615333,TimesFM E (+priser)
timesfm_full,FULL,Kalmar län,3,45.0,149.8257839626736,183.08762620034662,0.5295783161872599,21.765264245566858,TimesFM E (+priser)
timesfm_full,FULL,Kalmar län,6,42.0,178.1246831984747,206.0682400302175,0.6296043798652053,26.01767101487051,TimesFM E (+priser)
timesfm_full,FULL,Kronobergs län,1,47.0,98.48874161091257,133.4267211857175,0.48194706436458834,20.17054462055991,TimesFM E (+priser)
timesfm_full,FULL,Kronobergs län,3,45.0,115.85521511501736,152.79808266236543,0.5669285636382204,23.92256414280307,TimesFM E (+priser)
timesfm_full,FULL,Kronobergs län,6,42.0,128.0615713936942,167.82595694262514,0.6266594270737296,25.994506533937617,TimesFM E (+priser)
timesfm_full,FULL,Norra Norrland,1,47.0,762.3935027426862,1117.3824446021506,0.6719197043586236,17.28961695349433,TimesFM E (+priser)
timesfm_full,FULL,Norra Norrland,3,45.0,825.4849717881945,1217.915676684315,0.7275240623130182,19.487748883712253,TimesFM E (+priser)
timesfm_full,FULL,Norra Norrland,6,42.0,796.5051676432291,1096.5289951498146,0.7019833128661701,18.968760800079664,TimesFM E (+priser)
timesfm_full,FULL,Norrbottens län,1,47.0,303.049872215758,366.23239760551866,0.5173544562860038,17.661123189971146,TimesFM E (+priser)
timesfm_full,FULL,Norrbottens län,3,45.0,325.18485243055557,382.56691156467457,0.5551423971625307,19.57393109560193,TimesFM E (+priser)
timesfm_full,FULL,Norrbottens län,6,42.0,318.14024716331846,367.0712083183723,0.5431161326367162,18.47772086075614,TimesFM E (+priser)
timesfm_full,FULL,Skåne län,1,47.0,107.43636046064661,144.60610857402534,0.5304981253566493,24.34688079042828,TimesFM E (+priser)
timesfm_full,FULL,Skåne län,3,45.0,118.20746324327257,154.54521021180668,0.5836835628538538,26.568176455110937,TimesFM E (+priser)
timesfm_full,FULL,Skåne län,6,42.0,126.60405985514323,160.60827404282895,0.6251441888735243,28.67971945071427,TimesFM E (+priser)
timesfm_full,FULL,Stockholms län,1,47.0,85.1340452153632,101.53472921578712,0.8758341181702579,31.264672000966463,TimesFM E (+priser)
timesfm_full,FULL,Stockholms län,3,45.0,89.72402682834202,108.38740559889261,0.9230545044240941,32.45394077784645,TimesFM E (+priser)
timesfm_full,FULL,Stockholms län,6,42.0,91.38240087599982,108.45552005050277,0.9401153708254559,33.824566544490004,TimesFM E (+priser)
timesfm_full,FULL,Svealand,1,47.0,705.8037836602393,965.9013571793503,0.6799540067592071,13.991541004864839,TimesFM E (+priser)
timesfm_full,FULL,Svealand,3,45.0,1021.892919921875,1256.8595074776435,0.9844665067908271,20.352886264598823,TimesFM E (+priser)
timesfm_full,FULL,Svealand,6,42.0,1019.2220226469494,1284.6976186489578,0.9818934300437604,19.853048124171753,TimesFM E (+priser)
timesfm_full,FULL,Södermanlands län,1,47.0,96.71306853598736,126.93576926532337,0.6128969971668372,22.87723145233234,TimesFM E (+priser)
timesfm_full,FULL,Södermanlands län,3,45.0,126.3393581814236,163.57277210496486,0.8006468456180443,29.545956000960395,TimesFM E (+priser)
timesfm_full,FULL,Södermanlands län,6,42.0,158.92970820835657,207.43948406797082,1.0071807501925927,34.71954517714372,TimesFM E (+priser)
timesfm_full,FULL,Södra Norrland,1,47.0,1153.7068702210772,1738.5233521502512,0.8927082349174451,18.95524035413592,TimesFM E (+priser)
timesfm_full,FULL,Södra Norrland,3,45.0,1587.8050184461806,2127.2392755450564,1.228602040948699,26.436184010262465,TimesFM E (+priser)
timesfm_full,FULL,Södra Norrland,6,42.0,1537.1372651599702,2060.567504303949,1.189396657180205,25.340630222364663,TimesFM E (+priser)
timesfm_full,FULL,Uppsala län,1,47.0,117.31084880423039,154.30955939761043,0.7325719813134624,19.68923393632419,TimesFM E (+priser)
timesfm_full,FULL,Uppsala län,3,45.0,129.91233588324653,166.86195764729382,0.8112645869085039,22.299544035763194,TimesFM E (+priser)
timesfm_full,FULL,Uppsala län,6,42.0,137.2682872953869,169.41673076317883,0.8572003546176785,23.838829215856798,TimesFM E (+priser)
timesfm_full,FULL,Värmlands län,1,47.0,201.5232933531416,251.3409845886386,0.5999431994534701,14.652257972331434,TimesFM E (+priser)
timesfm_full,FULL,Värmlands län,3,45.0,247.08541937934027,303.1618083898429,0.7355835376359133,17.929276872767947,TimesFM E (+priser)
timesfm_full,FULL,Värmlands län,6,42.0,276.5209176199777,349.43649588743585,0.8232142362919191,19.667536787319158,TimesFM E (+priser)
timesfm_full,FULL,Västerbottens län,1,47.0,634.0438388256316,1026.012386097995,0.7562586557059274,22.851218159023816,TimesFM E (+priser)
timesfm_full,FULL,Västerbottens län,3,45.0,696.065296766493,1062.9298050712239,0.8302350301063995,26.009497619320943,TimesFM E (+priser)
timesfm_full,FULL,Västerbottens län,6,42.0,653.5239868164062,980.667280499401,0.7794936903050211,25.30687364430187,TimesFM E (+priser)
timesfm_full,FULL,Västernorrlands län,1,47.0,404.3441889336769,576.2027225287641,0.7040166188717151,22.00382510702063,TimesFM E (+priser)
timesfm_full,FULL,Västernorrlands län,3,45.0,450.4014621310764,623.6996517657975,0.7842084124928734,24.72712897857197,TimesFM E (+priser)
timesfm_full,FULL,Västernorrlands län,6,42.0,441.74538167317706,614.3943150016376,0.7691370335453417,23.645719164206568,TimesFM E (+priser)
timesfm_full,FULL,Västmanlands län,1,47.0,68.82213771089594,86.01623841358642,0.3335300598206221,20.645910726138318,TimesFM E (+priser)
timesfm_full,FULL,Västmanlands län,3,45.0,79.02912902832031,102.88257399497923,0.3829958064236973,23.325536246566664,TimesFM E (+priser)
timesfm_full,FULL,Västmanlands län,6,42.0,92.03564344133649,111.638579804484,0.44602877335149244,27.302995850154026,TimesFM E (+priser)
timesfm_full,FULL,Västra Götalands län,1,47.0,254.80219934341756,301.870462874234,0.6043225727771364,19.559895096325725,TimesFM E (+priser)
timesfm_full,FULL,Västra Götalands län,3,45.0,269.74275851779515,335.9455631570698,0.6397575775857877,21.260771066396607,TimesFM E (+priser)
timesfm_full,FULL,Västra Götalands län,6,42.0,317.8990987141927,372.91767504934774,0.7539715187448862,24.16797899591994,TimesFM E (+priser)
timesfm_full,FULL,Örebro län,1,47.0,100.39578441863364,122.46841393861492,0.5083258150379928,19.34888496975963,TimesFM E (+priser)
timesfm_full,FULL,Örebro län,3,45.0,126.20797322591146,150.99327069746585,0.6390185726010164,23.729639805721295,TimesFM E (+priser)
timesfm_full,FULL,Örebro län,6,42.0,133.02979460216704,165.5709358138225,0.6735589462950846,24.73622326171529,TimesFM E (+priser)
timesfm_full,FULL,Östergötlands län,1,47.0,134.89216711166057,180.09949801467053,0.653543743430978,20.23986253863178,TimesFM E (+priser)
timesfm_full,FULL,Östergötlands län,3,45.0,153.57742919921876,199.79923672118917,0.7440726184069668,23.37498794580281,TimesFM E (+priser)
timesfm_full,FULL,Östergötlands län,6,42.0,171.07164946056548,216.94116574815868,0.8288309734902715,27.003162269508096,TimesFM E (+priser)
timesfm_multi_lan,B_multivariat_lan,Blekinge län,1,47.0,42.03935663750831,57.019453889485845,0.4152788327290418,20.74691403635246,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Blekinge län,3,45.0,47.15096638997396,61.78672428656095,0.4657730243902997,23.765072051121855,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Blekinge län,6,42.0,53.566170828683035,72.08990655723255,0.5291445605914107,26.771464449758327,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Dalarnas län,1,47.0,349.8759194232048,707.1098446374777,0.8618353058604326,18.574304196530083,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Dalarnas län,3,45.0,477.11515163845485,921.8399706805981,1.1752585983078172,26.301596436806662,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Dalarnas län,6,42.0,480.3445885067894,919.7913226573205,1.183213540493511,26.838867453859727,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Gotlands län,1,47.0,38.667853253953,52.92655394863593,0.8393684113256905,41.55729682890207,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Gotlands län,3,45.0,40.22511935763889,54.003149458572295,0.8731722009200494,44.83376775784513,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Gotlands län,6,42.0,40.860151654198056,50.23871407518737,0.8869569343626509,48.39912939381613,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Gävleborgs län,1,47.0,515.1341812458444,1231.1051476472624,0.9849601935867005,22.23092407334466,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Gävleborgs län,3,45.0,736.9097574869792,1687.3154827952285,1.4090052724416429,30.478772681824505,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Gävleborgs län,6,42.0,763.8357340494791,1714.6248444389753,1.46048897523801,31.988661957451548,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Hallands län,1,47.0,52.84475610611287,70.10804262036906,0.4249476094126563,21.429750325196846,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Hallands län,3,45.0,57.313802083333336,74.44515459856206,0.4608851469151788,23.009375487064002,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Hallands län,6,42.0,69.09142884753999,89.21340107474553,0.5555941531967915,27.905711846156688,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Jämtlands län,1,47.0,429.51209275265956,554.9619449097215,0.7094801912874997,19.20421470754327,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Jämtlands län,3,45.0,529.3600613064236,676.1970942402526,0.8744118824424378,23.835789357439673,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Jämtlands län,6,42.0,553.9717290969122,694.1080071487128,0.9150661295906215,24.827734756895282,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Jönköpings län,1,47.0,140.4496875519448,197.74487248742616,0.5627907882073312,23.058028778406094,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Jönköpings län,3,45.0,171.01311645507812,230.55291716175813,0.6852603824266238,27.439887757989457,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Jönköpings län,6,42.0,191.65189906529017,258.789681329103,0.7679612907397528,31.256347727355223,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Kalmar län,1,47.0,121.5066015365276,152.87541883504932,0.42948055898964344,17.79175701265535,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Kalmar län,3,45.0,146.44565565321182,179.70023956662646,0.5176308221626825,21.569498098084388,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Kalmar län,6,42.0,177.685546875,208.1779309009034,0.6280521965986701,26.193744270304876,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Kronobergs län,1,47.0,98.88502275182846,131.12559572611542,0.48388623557749677,20.34293861453532,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Kronobergs län,3,45.0,106.13970879448785,145.66605185158897,0.5193864824479375,22.132121335438054,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Kronobergs län,6,42.0,120.30545116606213,158.84626328427504,0.5887054506757622,24.58498818959727,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Norrbottens län,1,47.0,281.81787369099067,343.5249480555402,0.48110804914406063,16.5744518598201,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Norrbottens län,3,45.0,288.67376030815973,348.35221826186336,0.4928121408410825,17.34755718885454,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Norrbottens län,6,42.0,288.7140183221726,345.0818253989919,0.4928808676905561,16.649365077346655,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Skåne län,1,47.0,107.3475796313996,146.28706999361717,0.5300597443161783,24.269833303064352,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Skåne län,3,45.0,116.20329115125868,152.7886834015148,0.5737873830768506,26.046194817471306,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Skåne län,6,42.0,131.1182875860305,164.73799690026198,0.647434494859326,29.213255587101795,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Stockholms län,1,47.0,81.37580027478806,98.13987365829962,0.8371703951547508,30.022086917702595,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Stockholms län,3,45.0,86.7011715359158,103.00810167827113,0.8919562546850972,31.985360465442973,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Stockholms län,6,42.0,87.52641260056268,103.49291333443136,0.9004460930136353,32.93650222123467,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Södermanlands län,1,47.0,98.05753991958943,130.02869329355227,0.6214172776859052,22.608859930563696,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Södermanlands län,3,45.0,120.9373789469401,156.3877574438246,0.7664130352169137,29.00780412526956,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Södermanlands län,6,42.0,160.9855263119652,200.95255247362664,1.0202090281853864,36.34349570457922,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Uppsala län,1,47.0,109.90329109354222,150.24703067244585,0.6863139473453631,18.46804109142229,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Uppsala län,3,45.0,121.03118218315973,158.7839779527414,0.7558043764613065,20.805376827021277,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Uppsala län,6,42.0,129.11844162713913,162.08061552674707,0.8063069491957249,22.588723725690866,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Värmlands län,1,47.0,211.24554962807514,249.03913661637864,0.6288867594679892,15.309705309737847,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Värmlands län,3,45.0,243.4553683810764,292.472191722366,0.72477672531243,17.740138777502235,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Värmlands län,6,42.0,258.4242379324777,318.6575625683826,0.7693396705752006,18.81187219480603,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västerbottens län,1,47.0,590.156434404089,967.7733741271614,0.7039117556371046,20.988140331984052,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västerbottens län,3,45.0,699.5950520833334,1073.6070778816484,0.8344451617210034,26.029490025042595,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västerbottens län,6,42.0,662.343517485119,984.9384646536522,0.7900132253892698,25.244149433317087,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västernorrlands län,1,47.0,373.60151055518617,548.1002489857296,0.650489556830431,20.368832614280134,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västernorrlands län,3,45.0,440.30761176215276,605.7640838346258,0.7666336863001538,23.985072076861368,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västernorrlands län,6,42.0,426.5923229399182,595.3861599884868,0.742753557618343,22.785397484799848,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västmanlands län,1,47.0,64.32706889700383,82.67713638140621,0.31174578196669706,19.31933208980412,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västmanlands län,3,45.0,82.08107164171007,104.7270572073768,0.39778631767879646,24.272120855767657,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västmanlands län,6,42.0,89.43156396775018,107.72711152541142,0.4334087238806172,26.584728641916687,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västra Götalands län,1,47.0,229.74338482795878,277.80098341800124,0.5448897762873508,17.71705763420927,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västra Götalands län,3,45.0,259.9004909939236,316.2600823872997,0.6164143550888325,20.48781935558214,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Västra Götalands län,6,42.0,301.27330089750745,352.77216330986323,0.714539579236742,23.471230716754903,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Örebro län,1,47.0,104.15096201795212,125.55564498264286,0.5273391005543088,20.23731342735462,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Örebro län,3,45.0,126.47074991861979,149.46286800286776,0.6403490684706133,23.983172992714614,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Örebro län,6,42.0,132.09591965448288,160.19273761508262,0.6688305331781987,24.693324015069802,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Östergötlands län,1,47.0,131.2318303534325,181.6666226268315,0.6358096507967469,19.762237042160976,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Östergötlands län,3,45.0,147.65672675238716,201.23065803674544,0.7153872015759046,22.55249266231691,TimesFM B (multivariat län)
timesfm_multi_lan,B_multivariat_lan,Östergötlands län,6,42.0,157.0974876767113,205.1869894680693,0.7611270719288834,25.2007468227072,TimesFM B (multivariat län)
timesfm_multi_top,B_multivariat_top,Götaland,1,47.0,668.7886469414893,828.0846604753342,0.4470579879323973,14.209221592586902,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Götaland,3,45.0,948.7751193576389,1093.5401441911113,0.6342175480999973,20.13325677877773,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Götaland,6,42.0,1106.1297200520833,1353.1304228521221,0.739402693661415,23.53611563827457,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Hela landet,1,47.0,2438.354762300532,3122.4963319880526,0.66002161325215,12.32754139480023,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Hela landet,3,45.0,3466.2281684027776,4065.8976910703327,0.9382496521756224,17.452787992066426,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Hela landet,6,42.0,3593.4919549851193,4167.9724940894275,0.9726978182207492,17.95636064219169,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Norra Norrland,1,47.0,702.8061679271941,1068.0397423645463,0.6194036424447842,15.707327439194938,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Norra Norrland,3,45.0,780.3394314236111,1163.8364145394735,0.687735976467907,18.22163793869674,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Norra Norrland,6,42.0,760.3308454241071,1061.0401431209211,0.6701018241029459,17.705190978203227,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Svealand,1,47.0,677.4861463181516,951.0488136210295,0.6526734913830305,13.418846848334603,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Svealand,3,45.0,965.8546820746528,1207.3767721716858,0.9304806466437718,19.448006209812377,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Svealand,6,42.0,959.8315952845982,1217.967215680448,0.9246781529610126,18.784027143198387,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Södra Norrland,1,47.0,1079.630984042553,1638.1487482369266,0.8353902494678966,17.897088752412355,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Södra Norrland,3,45.0,1544.035791015625,2127.1727468715712,1.1947345562593306,25.55176615670825,TimesFM B (multivariat topp)
timesfm_multi_top,B_multivariat_top,Södra Norrland,6,42.0,1586.8592878069196,2156.0344586623623,1.227870259287799,26.20035319824226,TimesFM B (multivariat topp)
timesfm_univ,A_univariat,Blekinge län,1,47.0,43.722511778486535,58.56980978371302,0.4319056024551912,21.407388881277313,TimesFM A (univariat)
timesfm_univ,A_univariat,Blekinge län,3,45.0,50.5643800523546,65.52571170017528,0.49949186679689495,25.174999423765982,TimesFM A (univariat)
timesfm_univ,A_univariat,Blekinge län,6,42.0,55.47283971877325,73.99519520791638,0.5479792739269375,27.740316996153442,TimesFM A (univariat)
timesfm_univ,A_univariat,Dalarnas län,1,47.0,377.021660987367,753.1020414937822,0.9287023212364167,20.553439149164593,TimesFM A (univariat)
timesfm_univ,A_univariat,Dalarnas län,3,45.0,490.6668429904514,949.6010393684293,1.2086399355559716,27.05127155928664,TimesFM A (univariat)
timesfm_univ,A_univariat,Dalarnas län,6,42.0,473.25259544735866,930.9051508034566,1.165744118712181,26.560877644729004,TimesFM A (univariat)
timesfm_univ,A_univariat,Gotlands län,1,47.0,37.57639751028508,51.410367784807875,0.8156760313122956,40.96700128885145,TimesFM A (univariat)
timesfm_univ,A_univariat,Gotlands län,3,45.0,40.18471967909071,52.56477746112917,0.8722952395387608,44.98414566070573,TimesFM A (univariat)
timesfm_univ,A_univariat,Gotlands län,6,42.0,41.28584425789969,49.80257596702804,0.8961975022870057,48.972973414120816,TimesFM A (univariat)
timesfm_univ,A_univariat,Gävleborgs län,1,47.0,515.2156943463265,1222.2520317106207,0.9851160503753852,22.26858164907441,TimesFM A (univariat)
timesfm_univ,A_univariat,Gävleborgs län,3,45.0,752.7269219292534,1698.2071471533616,1.4392484166907331,31.3386389280228,TimesFM A (univariat)
timesfm_univ,A_univariat,Gävleborgs län,6,42.0,766.045671735491,1742.2486718829593,1.464714477505719,31.952149045038077,TimesFM A (univariat)
timesfm_univ,A_univariat,Götaland,1,47.0,644.2169890708112,803.3387692426674,0.43063283481703696,13.761824576813666,TimesFM A (univariat)
timesfm_univ,A_univariat,Götaland,3,45.0,914.5620442708333,1087.4257328984622,0.6113475000224236,19.191453463083533,TimesFM A (univariat)
timesfm_univ,A_univariat,Götaland,6,42.0,1097.5942324683779,1331.5292552435194,0.7336970676424267,23.129141628799545,TimesFM A (univariat)
timesfm_univ,A_univariat,Hallands län,1,47.0,54.18802334399933,71.1795516292514,0.4357494040201664,21.84558943862346,TimesFM A (univariat)
timesfm_univ,A_univariat,Hallands län,3,45.0,57.832621256510414,73.85258942800375,0.46505719696526027,23.516795545936546,TimesFM A (univariat)
